Run,Assay Type,AssemblyName,AvgSpotLen,Bases,BioProject,BioSample,Biosample,BioSampleModel,Bytes,Center Name,collected_by,Collection_Date,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,host_disease,Host,Instrument,isolate,isolation_source,lat_lon,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,Sample Name,SRA Study
SRR6785224,WGS,GCF_000195955.2,295,7469781741,PRJNA428596,SAMN08612774,MTB3605-13,Pathogen.cl,4281744921,SAN RAFFAELE,missing,2010/2014,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3744904,uncalculated,uncalculated,missing,Tuberculosis,Homo sapiens,NextSeq 500,Clinical isolate98,Not applicable,Not collected,3605-13_WGS,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2018-02-27T00:00:00Z,3605-13,SRP128089
SRR6785225,WGS,GCF_000195955.2,291,1696453637,PRJNA428596,SAMN08612775,MTB3606-13,Pathogen.cl,980846996,SAN RAFFAELE,missing,2010/2014,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3744903,uncalculated,uncalculated,missing,Tuberculosis,Homo sapiens,NextSeq 500,Clinical isolate99,Not applicable,Not collected,3606-13_WGS,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2018-02-27T00:00:00Z,3606-13,SRP128089
SRR6785226,WGS,GCF_000195955.2,290,848851376,PRJNA428596,SAMN08612776,MTB3607-13,Pathogen.cl,486652268,SAN RAFFAELE,missing,2010/2014,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3744902,uncalculated,uncalculated,missing,Tuberculosis,Homo sapiens,NextSeq 500,Clinical isolate100,Not applicable,Not collected,3607-13_WGS,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2018-02-27T00:00:00Z,3607-13,SRP128089
SRR6785227,WGS,GCF_000195955.2,290,899141556,PRJNA428596,SAMN08612702,MTB3529-13,Pathogen.cl,477668978,SAN RAFFAELE,missing,2010/2014,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3744901,uncalculated,uncalculated,missing,Tuberculosis,Homo sapiens,NextSeq 500,Clinical isolate26,Not applicable,Not collected,3529-13_WGS,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2018-02-27T00:00:00Z,3529-13,SRP128089
SRR6785228,WGS,GCF_000195955.2,297,952480844,PRJNA428596,SAMN08612701,MTB3528-13,Pathogen.cl,576492951,SAN RAFFAELE,missing,2010/2014,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3744900,uncalculated,uncalculated,missing,Tuberculosis,Homo sapiens,NextSeq 500,Clinical isolate25,Not applicable,Not collected,3528-13_WGS,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2018-02-27T00:00:00Z,3528-13,SRP128089
SRR6785229,WGS,GCF_000195955.2,299,739786550,PRJNA428596,SAMN08612704,MTB3532-13,Pathogen.cl,557006919,SAN RAFFAELE,missing,2010/2014,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3744899,uncalculated,uncalculated,missing,Tuberculosis,Homo sapiens,NextSeq 500,Clinical isolate28,Not applicable,Not collected,3532-13_WGS,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2018-02-27T00:00:00Z,3532-13,SRP128089
SRR6785230,WGS,GCF_000195955.2,299,395249470,PRJNA428596,SAMN08612703,MTB3530-13,Pathogen.cl,294270555,SAN RAFFAELE,missing,2010/2014,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3744898,uncalculated,uncalculated,missing,Tuberculosis,Homo sapiens,NextSeq 500,Clinical isolate27,Not applicable,Not collected,3530-13_WGS,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2018-02-27T00:00:00Z,3530-13,SRP128089
SRR6785231,WGS,GCF_000195955.2,298,606934755,PRJNA428596,SAMN08612698,MTB3525-13,Pathogen.cl,350181274,SAN RAFFAELE,missing,2010/2014,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3744897,uncalculated,uncalculated,missing,Tuberculosis,Homo sapiens,NextSeq 500,Clinical isolate22,Not applicable,Not collected,3525-13_WGS,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2018-02-27T00:00:00Z,3525-13,SRP128089
SRR6785232,WGS,GCF_000195955.2,295,288921220,PRJNA428596,SAMN08612905,MTB5580-13,Pathogen.cl,156582557,SAN RAFFAELE,missing,2010/2014,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3744896,uncalculated,uncalculated,missing,Tuberculosis,Homo sapiens,NextSeq 500,Clinical isolate229,Not applicable,Not collected,5580-13_WGS,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2018-02-27T00:00:00Z,5580-13,SRP128089
SRR6785233,WGS,GCF_000195955.2,299,433263534,PRJNA428596,SAMN08612700,MTB3527-13,Pathogen.cl,328067522,SAN RAFFAELE,missing,2010/2014,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3744895,uncalculated,uncalculated,missing,Tuberculosis,Homo sapiens,NextSeq 500,Clinical isolate24,Not applicable,Not collected,3527-13_WGS,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2018-02-27T00:00:00Z,3527-13,SRP128089
SRR6785234,WGS,GCF_000195955.2,300,554687322,PRJNA428596,SAMN08612699,MTB3526-13,Pathogen.cl,397204606,SAN RAFFAELE,missing,2010/2014,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3744894,uncalculated,uncalculated,missing,Tuberculosis,Homo sapiens,NextSeq 500,Clinical isolate23,Not applicable,Not collected,3526-13_WGS,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2018-02-27T00:00:00Z,3526-13,SRP128089
SRR6785235,WGS,GCF_000195955.2,299,690064704,PRJNA428596,SAMN08612706,MTB3534-13,Pathogen.cl,492325213,SAN RAFFAELE,missing,2010/2014,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3744893,uncalculated,uncalculated,missing,Tuberculosis,Homo sapiens,NextSeq 500,Clinical isolate30,Not applicable,Not collected,3534-13_WGS,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2018-02-27T00:00:00Z,3534-13,SRP128089
SRR6785236,WGS,GCF_000195955.2,281,358404046,PRJNA428596,SAMN08612705,MTB3533-13,Pathogen.cl,188363411,SAN RAFFAELE,missing,2010/2014,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3744892,uncalculated,uncalculated,missing,Tuberculosis,Homo sapiens,NextSeq 500,Clinical isolate29,Not applicable,Not collected,3533-13_WGS,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2018-02-27T00:00:00Z,3533-13,SRP128089
SRR6785237,WGS,GCF_000195955.2,295,458800421,PRJNA428596,SAMN08612906,MTB5581-13,Pathogen.cl,258609833,SAN RAFFAELE,missing,2010/2014,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3744891,uncalculated,uncalculated,missing,Tuberculosis,Homo sapiens,NextSeq 500,Clinical isolate230,Not applicable,Not collected,5581-13_WGS,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2018-02-27T00:00:00Z,5581-13,SRP128089
SRR6785238,WGS,GCF_000195955.2,292,336057705,PRJNA428596,SAMN08613055,MTB7631-13,Pathogen.cl,167338320,SAN RAFFAELE,missing,2010/2014,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3744890,uncalculated,uncalculated,missing,Tuberculosis,Homo sapiens,NextSeq 500,Clinical isolate379,Not applicable,Not collected,7631-13_WGS,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2018-02-27T00:00:00Z,7631-13,SRP128089
SRR6785239,WGS,GCF_000195955.2,297,440274684,PRJNA428596,SAMN08612947,MTB5622-13,Pathogen.cl,254976943,SAN RAFFAELE,missing,2010/2014,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3744889,uncalculated,uncalculated,missing,Tuberculosis,Homo sapiens,NextSeq 500,Clinical isolate271,Not applicable,Not collected,5622-13_WGS,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2018-02-27T00:00:00Z,5622-13,SRP128089
SRR6785240,WGS,GCF_000195955.2,275,1162843880,PRJNA428596,SAMN08612950,MTB5625-13,Pathogen.cl,804897118,SAN RAFFAELE,missing,2010/2014,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3744888,uncalculated,uncalculated,missing,Tuberculosis,Homo sapiens,NextSeq 500,Clinical isolate274,Not applicable,Not collected,5625-13_WGS,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2018-02-27T00:00:00Z,5625-13,SRP128089
SRR6785241,WGS,GCF_000195955.2,296,816215989,PRJNA428596,SAMN08612949,MTB5624-13,Pathogen.cl,510751201,SAN RAFFAELE,missing,2010/2014,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3744887,uncalculated,uncalculated,missing,Tuberculosis,Homo sapiens,NextSeq 500,Clinical isolate273,Not applicable,Not collected,5624-13_WGS,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2018-02-27T00:00:00Z,5624-13,SRP128089
SRR6785242,WGS,GCF_000195955.2,296,669195298,PRJNA428596,SAMN08612952,MTB5627-13,Pathogen.cl,441069163,SAN RAFFAELE,missing,2010/2014,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3744886,uncalculated,uncalculated,missing,Tuberculosis,Homo sapiens,NextSeq 500,Clinical isolate276,Not applicable,Not collected,5627-13_WGS,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2018-02-27T00:00:00Z,5627-13,SRP128089
SRR6785243,WGS,GCF_000195955.2,297,359581034,PRJNA428596,SAMN08612951,MTB5626-13,Pathogen.cl,271971090,SAN RAFFAELE,missing,2010/2014,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3744885,uncalculated,uncalculated,missing,Tuberculosis,Homo sapiens,NextSeq 500,Clinical isolate275,Not applicable,Not collected,5626-13_WGS,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2018-02-27T00:00:00Z,5626-13,SRP128089
SRR6785244,WGS,GCF_000195955.2,297,589865645,PRJNA428596,SAMN08612954,MTB5629-13,Pathogen.cl,407740971,SAN RAFFAELE,missing,2010/2014,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3744884,uncalculated,uncalculated,missing,Tuberculosis,Homo sapiens,NextSeq 500,Clinical isolate278,Not applicable,Not collected,5629-13_WGS,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2018-02-27T00:00:00Z,5629-13,SRP128089
SRR6785245,WGS,GCF_000195955.2,297,765350372,PRJNA428596,SAMN08612953,MTB5628-13,Pathogen.cl,477830170,SAN RAFFAELE,missing,2010/2014,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3744883,uncalculated,uncalculated,missing,Tuberculosis,Homo sapiens,NextSeq 500,Clinical isolate277,Not applicable,Not collected,5628-13_WGS,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2018-02-27T00:00:00Z,5628-13,SRP128089
SRR6785246,WGS,GCF_000195955.2,295,892464467,PRJNA428596,SAMN08613047,MTB7623-13,Pathogen.cl,461894294,SAN RAFFAELE,missing,2010/2014,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3744882,uncalculated,uncalculated,missing,Tuberculosis,Homo sapiens,NextSeq 500,Clinical isolate371,Not applicable,Not collected,7623-13_WGS,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2018-02-27T00:00:00Z,7623-13,SRP128089
SRR6785247,WGS,GCF_000195955.2,296,350070493,PRJNA428596,SAMN08613048,MTB7624-13,Pathogen.cl,175403905,SAN RAFFAELE,missing,2010/2014,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3744881,uncalculated,uncalculated,missing,Tuberculosis,Homo sapiens,NextSeq 500,Clinical isolate372,Not applicable,Not collected,7624-13_WGS,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2018-02-27T00:00:00Z,7624-13,SRP128089
SRR6785248,WGS,GCF_000195955.2,296,902491734,PRJNA428596,SAMN08613049,MTB7625-13,Pathogen.cl,505818501,SAN RAFFAELE,missing,2010/2014,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3744880,uncalculated,uncalculated,missing,Tuberculosis,Homo sapiens,NextSeq 500,Clinical isolate373,Not applicable,Not collected,7625-13_WGS,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2018-02-27T00:00:00Z,7625-13,SRP128089
SRR6785249,WGS,GCF_000195955.2,295,591140553,PRJNA428596,SAMN08613050,MTB7626-13,Pathogen.cl,324908627,SAN RAFFAELE,missing,2010/2014,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3744879,uncalculated,uncalculated,missing,Tuberculosis,Homo sapiens,NextSeq 500,Clinical isolate374,Not applicable,Not collected,7626-13_WGS,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2018-02-27T00:00:00Z,7626-13,SRP128089
SRR6785250,WGS,GCF_000195955.2,295,554983372,PRJNA428596,SAMN08613051,MTB7627-13,Pathogen.cl,300017444,SAN RAFFAELE,missing,2010/2014,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3744878,uncalculated,uncalculated,missing,Tuberculosis,Homo sapiens,NextSeq 500,Clinical isolate375,Not applicable,Not collected,7627-13_WGS,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2018-02-27T00:00:00Z,7627-13,SRP128089
SRR6785251,WGS,GCF_000195955.2,299,395851502,PRJNA428596,SAMN08613052,MTB7628-13,Pathogen.cl,274768270,SAN RAFFAELE,missing,2010/2014,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3744877,uncalculated,uncalculated,missing,Tuberculosis,Homo sapiens,NextSeq 500,Clinical isolate376,Not applicable,Not collected,7628-13_WGS,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2018-02-27T00:00:00Z,7628-13,SRP128089
SRR6785252,WGS,GCF_000195955.2,296,916768471,PRJNA428596,SAMN08613053,MTB7629-13,Pathogen.cl,516419203,SAN RAFFAELE,missing,2010/2014,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3744876,uncalculated,uncalculated,missing,Tuberculosis,Homo sapiens,NextSeq 500,Clinical isolate377,Not applicable,Not collected,7629-13_WGS,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2018-02-27T00:00:00Z,7629-13,SRP128089
SRR6785253,WGS,GCF_000195955.2,268,685399014,PRJNA428596,SAMN08613054,MTB7630-13,Pathogen.cl,340030514,SAN RAFFAELE,missing,2010/2014,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3744875,uncalculated,uncalculated,missing,Tuberculosis,Homo sapiens,NextSeq 500,Clinical isolate378,Not applicable,Not collected,7630-13_WGS,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2018-02-27T00:00:00Z,7630-13,SRP128089
SRR6785254,WGS,GCF_000195955.2,289,1138500818,PRJNA428596,SAMN08612787,MTB3619-13,Pathogen.cl,640132356,SAN RAFFAELE,missing,2010/2014,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3744874,uncalculated,uncalculated,missing,Tuberculosis,Homo sapiens,NextSeq 500,Clinical isolate111,Not applicable,Not collected,3619-13_WGS,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2018-02-27T00:00:00Z,3619-13,SRP128089
SRR6785255,WGS,GCF_000195955.2,288,1014374845,PRJNA428596,SAMN08612788,MTB3621-13,Pathogen.cl,586104976,SAN RAFFAELE,missing,2010/2014,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3744873,uncalculated,uncalculated,missing,Tuberculosis,Homo sapiens,NextSeq 500,Clinical isolate112,Not applicable,Not collected,3621-13_WGS,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2018-02-27T00:00:00Z,3621-13,SRP128089
SRR6785256,WGS,GCF_000195955.2,296,972134902,PRJNA428596,SAMN08612976,MTB7546-13,Pathogen.cl,506491247,SAN RAFFAELE,missing,2010/2014,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3744872,uncalculated,uncalculated,missing,Tuberculosis,Homo sapiens,NextSeq 500,Clinical isolate300,Not applicable,Not collected,7546-13_WGS,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2018-02-27T00:00:00Z,7546-13,SRP128089
SRR6785257,WGS,GCF_000195955.2,296,426172533,PRJNA428596,SAMN08612975,MTB7545-13,Pathogen.cl,227729369,SAN RAFFAELE,missing,2010/2014,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3744871,uncalculated,uncalculated,missing,Tuberculosis,Homo sapiens,NextSeq 500,Clinical isolate299,Not applicable,Not collected,7545-13_WGS,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2018-02-27T00:00:00Z,7545-13,SRP128089
SRR6785258,WGS,GCF_000195955.2,298,804162923,PRJNA428596,SAMN08612791,MTB3624-13,Pathogen.cl,470628107,SAN RAFFAELE,missing,2010/2014,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3744870,uncalculated,uncalculated,missing,Tuberculosis,Homo sapiens,NextSeq 500,Clinical isolate115,Not applicable,Not collected,3624-13_WGS,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2018-02-27T00:00:00Z,3624-13,SRP128089
SRR6785259,WGS,GCF_000195955.2,297,612664396,PRJNA428596,SAMN08612792,MTB3625-13,Pathogen.cl,360723852,SAN RAFFAELE,missing,2010/2014,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3744869,uncalculated,uncalculated,missing,Tuberculosis,Homo sapiens,NextSeq 500,Clinical isolate116,Not applicable,Not collected,3625-13_WGS,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2018-02-27T00:00:00Z,3625-13,SRP128089
SRR6785260,WGS,GCF_000195955.2,295,524538191,PRJNA428596,SAMN08612793,MTB3626-13,Pathogen.cl,302085444,SAN RAFFAELE,missing,2010/2014,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3744868,uncalculated,uncalculated,missing,Tuberculosis,Homo sapiens,NextSeq 500,Clinical isolate117,Not applicable,Not collected,3626-13_WGS,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2018-02-27T00:00:00Z,3626-13,SRP128089
SRR6785261,WGS,GCF_000195955.2,292,537038843,PRJNA428596,SAMN08612794,MTB3627-13,Pathogen.cl,313017387,SAN RAFFAELE,missing,2010/2014,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3744867,uncalculated,uncalculated,missing,Tuberculosis,Homo sapiens,NextSeq 500,Clinical isolate118,Not applicable,Not collected,3627-13_WGS,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2018-02-27T00:00:00Z,3627-13,SRP128089
SRR6785262,WGS,GCF_000195955.2,295,407883001,PRJNA428596,SAMN08612970,MTB7540-13,Pathogen.cl,225497715,SAN RAFFAELE,missing,2010/2014,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3744866,uncalculated,uncalculated,missing,Tuberculosis,Homo sapiens,NextSeq 500,Clinical isolate294,Not applicable,Not collected,7540-13_WGS,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2018-02-27T00:00:00Z,7540-13,SRP128089
SRR6785263,WGS,GCF_000195955.2,294,771446084,PRJNA428596,SAMN08612969,MTB7539-13,Pathogen.cl,416372383,SAN RAFFAELE,missing,2010/2014,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3744865,uncalculated,uncalculated,missing,Tuberculosis,Homo sapiens,NextSeq 500,Clinical isolate293,Not applicable,Not collected,7539-13_WGS,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2018-02-27T00:00:00Z,7539-13,SRP128089
SRR6785264,WGS,GCF_000195955.2,294,570671099,PRJNA428596,SAMN08612968,MTB7538-13,Pathogen.cl,315909816,SAN RAFFAELE,missing,2010/2014,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3744864,uncalculated,uncalculated,missing,Tuberculosis,Homo sapiens,NextSeq 500,Clinical isolate292,Not applicable,Not collected,7538-13_WGS,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2018-02-27T00:00:00Z,7538-13,SRP128089
SRR6785265,WGS,GCF_000195955.2,294,488770904,PRJNA428596,SAMN08612967,MTB7536-13,Pathogen.cl,266628647,SAN RAFFAELE,missing,2010/2014,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3744863,uncalculated,uncalculated,missing,Tuberculosis,Homo sapiens,NextSeq 500,Clinical isolate291,Not applicable,Not collected,7536-13_WGS,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2018-02-27T00:00:00Z,7536-13,SRP128089
SRR6785266,WGS,GCF_000195955.2,296,430057885,PRJNA428596,SAMN08612974,MTB7544-13,Pathogen.cl,228934215,SAN RAFFAELE,missing,2010/2014,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3744862,uncalculated,uncalculated,missing,Tuberculosis,Homo sapiens,NextSeq 500,Clinical isolate298,Not applicable,Not collected,7544-13_WGS,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2018-02-27T00:00:00Z,7544-13,SRP128089
SRR6785267,WGS,GCF_000195955.2,294,731360892,PRJNA428596,SAMN08612973,MTB7543-13,Pathogen.cl,396937308,SAN RAFFAELE,missing,2010/2014,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3744861,uncalculated,uncalculated,missing,Tuberculosis,Homo sapiens,NextSeq 500,Clinical isolate297,Not applicable,Not collected,7543-13_WGS,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2018-02-27T00:00:00Z,7543-13,SRP128089
SRR6785268,WGS,GCF_000195955.2,293,800440772,PRJNA428596,SAMN08612972,MTB7542-13,Pathogen.cl,435332875,SAN RAFFAELE,missing,2010/2014,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3744860,uncalculated,uncalculated,missing,Tuberculosis,Homo sapiens,NextSeq 500,Clinical isolate296,Not applicable,Not collected,7542-13_WGS,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2018-02-27T00:00:00Z,7542-13,SRP128089
SRR6785269,WGS,GCF_000195955.2,291,655200595,PRJNA428596,SAMN08612971,MTB7541-13,Pathogen.cl,333430991,SAN RAFFAELE,missing,2010/2014,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3744859,uncalculated,uncalculated,missing,Tuberculosis,Homo sapiens,NextSeq 500,Clinical isolate295,Not applicable,Not collected,7541-13_WGS,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2018-02-27T00:00:00Z,7541-13,SRP128089
SRR6785270,WGS,GCF_000195955.2,294,939234165,PRJNA428596,SAMN08612881,MTB5556-13,Pathogen.cl,488221752,SAN RAFFAELE,missing,2010/2014,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3744858,uncalculated,uncalculated,missing,Tuberculosis,Homo sapiens,NextSeq 500,Clinical isolate205,Not applicable,Not collected,5556-13_WGS,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2018-02-27T00:00:00Z,5556-13,SRP128089
SRR6785271,WGS,GCF_000195955.2,297,770996156,PRJNA428596,SAMN08612882,MTB5557-13,Pathogen.cl,427606426,SAN RAFFAELE,missing,2010/2014,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3744857,uncalculated,uncalculated,missing,Tuberculosis,Homo sapiens,NextSeq 500,Clinical isolate206,Not applicable,Not collected,5557-13_WGS,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2018-02-27T00:00:00Z,5557-13,SRP128089
SRR6785272,WGS,GCF_000195955.2,296,505652034,PRJNA428596,SAMN08612883,MTB5558-13,Pathogen.cl,280158819,SAN RAFFAELE,missing,2010/2014,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3744856,uncalculated,uncalculated,missing,Tuberculosis,Homo sapiens,NextSeq 500,Clinical isolate207,Not applicable,Not collected,5558-13_WGS,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2018-02-27T00:00:00Z,5558-13,SRP128089
SRR6785273,WGS,GCF_000195955.2,298,538997820,PRJNA428596,SAMN08612884,MTB5559-13,Pathogen.cl,302925228,SAN RAFFAELE,missing,2010/2014,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3744855,uncalculated,uncalculated,missing,Tuberculosis,Homo sapiens,NextSeq 500,Clinical isolate208,Not applicable,Not collected,5559-13_WGS,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2018-02-27T00:00:00Z,5559-13,SRP128089
SRR6785274,WGS,GCF_000195955.2,298,435816033,PRJNA428596,SAMN08612877,MTB5552-13,Pathogen.cl,228653482,SAN RAFFAELE,missing,2010/2014,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3744854,uncalculated,uncalculated,missing,Tuberculosis,Homo sapiens,NextSeq 500,Clinical isolate201,Not applicable,Not collected,5552-13_WGS,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2018-02-27T00:00:00Z,5552-13,SRP128089
